row_num,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1078694,2020-03-23 23:26:49,4777065439639721,fraud_Auer-West,shopping_net,1059.78,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,6a5194c93f4c96efee77afb56bf36ced,1364081209,40.320444,-75.040083,1
685988,2019-10-19 23:39:26,371009169330125,fraud_Mayert Group,shopping_pos,1.88,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,6e7ba03dbc6a49683dfb69e4170bb1e3,1350689966,31.180167,-83.78318900000001,0
218091,2020-09-06 22:40:31,4904681492230012,fraud_Bartoletti and Sons,personal_care,18.42,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,7cff219a1b22e7a8c3e578d34f2d1a3c,1378507231,42.244157,-73.789777,1
1046902,2020-03-10 02:05:01,4423489490781412,fraud_Bauch-Raynor,grocery_pos,134.82,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,c66700c099aab91bc795e7f8e12561d2,1362881101,42.363286,-90.529724,0
283496,2020-10-05 09:54:51,30011465039817,fraud_Kling Inc,gas_transport,9.85,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,3ee6c8294fab20df2e44db8dc232a0b3,1380966891,42.142207,-73.060982,1
188543,2020-08-25 22:56:20,4512828414983801773,"fraud_Turner, Ziemann and Lehner",food_dining,113.15,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,26294deb72c4c9fd8d58a655fddafa05,1377471380,40.389661,-79.69586899999999,1
82312,2020-07-20 02:33:07,4171397999167005,fraud_Kilback LLC,grocery_pos,105.41,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,6b6e649fb94c968ac5e5eee9b0b223aa,1374287587,35.176109999999994,-83.311235,0
279936,2020-10-04 02:30:24,3585052663373890,"fraud_Christiansen, Goyette and Schamberger",gas_transport,22.11,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,de2262ec88237e4552580cd866b55d47,1380853824,42.402718,-75.750461,1
255303,2019-05-06 22:36:08,180056173248083,"fraud_Reichert, Shanahan and Hayes",shopping_net,1000.13,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,6bbdef3f0013745cbd0b13f24eb4d54a,1336343768,42.620384,-85.582879,1
90167,2019-02-23 03:29:54,4157213332670159,fraud_Kiehn-Emmerich,grocery_pos,278.87,Bryan,Gill,M,48635 Paul Hills,Gaines,MI,48436,42.8813,-83.8855,3764,Veterinary surgeon,1966-08-03,5da3f5d23a010a79b7765d759119b979,1329967794,42.525823,-83.651697,1
667494,2019-10-11 23:51:43,4266200684857219,fraud_Heaney-Marquardt,entertainment,595.07,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,cdc36d1314a32022491f5e7e0d70ffea,1349999503,40.515299,-98.908303,1
81580,2019-02-18 00:32:24,340953839692349,fraud_Cummings LLC,gas_transport,13.02,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,698396c19a88daccb38a55f839019e92,1329525144,41.932092,-82.969666,1
77911,2020-07-18 18:43:58,2454076758463217,fraud_Koepp-Parker,grocery_pos,275.16,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,6beed30795e2b445b67006f1b1fedbc4,1374173038,46.163505,-94.396501,1
909174,2019-12-28 22:38:17,4116554952971686,fraud_Padberg-Welch,grocery_pos,313.53,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,0ee5e0d1b9132af01132727170c33788,1356734297,26.631967,-81.212391,1
163820,2019-03-28 01:14:51,4003771737807706,fraud_Brekke and Sons,gas_transport,20.15,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,e7a1da5bb666c7dadcb30de39c656ed3,1332897291,34.920598,-91.283309,1
1019675,2020-02-25 01:38:53,4839043708100390,fraud_Cartwright-Harris,grocery_pos,282.4,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,a1cc18c08485e583c03b85e0172c7234,1361756333,42.049452,-92.663537,1
955104,2020-01-18 23:29:57,6011999606625827,"fraud_Moore, Dibbert and Koepp",misc_net,850.47,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,5881c0263e9e04a24bdd9fa15ad22840,1358551797,41.15105,-73.952148,1
129090,2019-03-12 00:57:48,3547336099599450,fraud_Huels-Hahn,gas_transport,10.86,Larry,Garcia,M,24809 Cross Creek,Beacon,NY,12508,41.5097,-73.9634,19880,Lawyer,1962-11-15,d8d143c8dbe601e4a32375d50ec91d37,1331513868,42.314965,-74.31365500000001,1
1213939,2020-05-23 01:47:13,4969856774088583,"fraud_Robel, Cummerata and Prosacco",gas_transport,8.47,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,ee85cc19a47286f257f273b2074f5100,1369273633,30.525897,-90.038943,1
1009978,2020-02-20 00:15:05,4561892980175,fraud_Marks Inc,gas_transport,10.57,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,732bf118dac69aab82a0869fecea6aa2,1361319305,39.228390000000005,-85.677361,1
299863,2020-10-12 13:09:55,6592861994408652,"fraud_Lesch, D'Amore and Brown",food_dining,25.02,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,790ceb0404d3c01d3fdb3233a5764d2e,1381583395,43.657534000000005,-77.75644100000001,0
181075,2020-08-24 00:34:57,568279015842,"fraud_Streich, Dietrich and Barton",shopping_net,98.78,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,7fe78ef11db9f32b2301914d943d39db,1377304497,46.009079,-96.557859,0
12983,2019-01-08 11:41:04,4806443445305,fraud_Murray-Smitham,grocery_pos,291.51,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,b44c077e1cc5ec2c7a79d8fe64cf91be,1326022864,39.426472,-83.495305,1
390237,2019-06-27 22:47:37,4301028321766222513,fraud_Mante Group,misc_net,778.05,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,4df5fc9b343afd5e30439602f146d4a3,1340837257,41.370377000000005,-79.547138,1
1011402,2020-02-21 00:55:17,4561892980175,fraud_Mraz-Herzog,gas_transport,8.09,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,f74e9d2720d10c847bd6bcc9c9413ae7,1361408117,39.743804,-86.469565,1
923343,2019-12-31 14:06:04,4396682467723,fraud_Kuhn LLC,shopping_pos,814.54,Scott,Cole,M,646 Louis Fort Apt. 665,North Las Vegas,NV,89084,36.2815,-115.1482,214518,Catering manager,1960-01-16,b7aad304e6b82ef4dba96f1dacc0d8d5,1356962764,35.549219,-114.9039,1
242909,2020-09-17 09:42:06,3534330126107879,"fraud_Tillman, Dickinson and Labadie",gas_transport,60.72,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,6e4fa575e5ac28f9e04c5f2d86c6fcc8,1379410926,44.558056,-109.440999,0
713603,2019-11-01 03:54:38,4990494243023,fraud_Prohaska-Murray,gas_transport,20.63,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,855ebf9f6f87db931bd85253dd8bac24,1351742078,39.788885,-78.24798100000001,1
780992,2019-11-30 13:45:27,630451534402,"fraud_Monahan, Bogisich and Ledner",misc_pos,9.9,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,cc7db386e19f9b33c642d30ad3412fb2,1354283127,47.264633,-86.345897,0
1051218,2020-03-11 22:52:00,3546674063249004,"fraud_Nicolas, Hills and McGlynn",entertainment,535.23,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,7eb895d3f798ca68bf056bbfbc8b9fb1,1363042320,32.139852000000005,-97.698496,1
352497,2020-11-03 23:46:56,371985236239474,fraud_Kozey-Boehm,shopping_net,891.8,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,28bee9962973cbe45494dbca96f0646e,1383522416,43.354502,-76.138001,1
1133982,2020-04-17 15:00:33,375534208663984,"fraud_Durgan, Gislason and Spencer",home,69.23,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,5d51147b858fb3b75563d80d90767163,1366210833,37.743397,-80.12355699999999,0
21904,2019-01-14 02:27:08,4979422371139333,"fraud_Towne, Walker and Borer",grocery_net,13.2,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,a9ddd0c259a7b053ebb6e36042364002,1326508028,42.024265,-98.441592,1
416867,2020-12-01 03:25:46,4862293128558,"fraud_Bins, Balistreri and Beatty",shopping_pos,7.32,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,a10bfd3de842f5bab02689b2d50eb1d6,1385868346,40.613048,-78.12888199999999,0
598732,2019-09-11 05:13:30,30427035050508,fraud_Rutherford-Mertz,grocery_pos,299.35,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,9c035a0af082a5348fac61f094be3baf,1347340410,43.19883,-82.218175,1
1012662,2020-02-21 22:02:35,4906628655840914250,fraud_Predovic Inc,shopping_net,843.5,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,3c5482983dabee592725de614f34ac03,1361484155,24.974028,-80.957233,1
307868,2020-10-15 23:45:07,3527063666782582,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.5,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,42fbd30855f9d3275be4f46b2f2a4c87,1381880707,30.189027000000003,-94.964469,1
100400,2019-02-28 22:02:41,4642894980163,fraud_Conroy Ltd,shopping_pos,747.73,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,82570b138d1b77528cfc7cb462dea74c,1330466561,41.344617,-95.772551,1
967094,2020-01-25 23:15:21,3525668150756629,"fraud_Reichert, Huels and Hoppe",shopping_net,929.0,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,6e3790f9b32f91f38e554e22b1085476,1359155721,46.790915000000005,-87.841498,1
47960,2020-07-07 13:19:59,3589289942931264,fraud_Bartoletti and Sons,personal_care,6.5,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,15557aeaf241802cfd5f77b2ffeb33da,1373203199,42.890494,-98.438144,0
436087,2020-12-05 23:53:39,3564182536169293,"fraud_Kerluke, Kertzmann and Wiza",misc_net,690.67,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,eadb5b7ce5236ae8aa7c074ec92e06e0,1386287619,40.949867,-80.938135,1
353079,2019-06-14 21:40:12,6011948324228984,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,832.39,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,074d311a1fa1dae37759defa9b9c08a5,1339710012,34.562631,-89.25262099999999,1
594256,2019-09-09 03:10:27,30499715231997,fraud_Vandervort-Funk,grocery_pos,290.77,Austin,Phillips,M,89871 Woodard Spring Suite 714,Mineral,VA,23117,37.9986,-77.8781,9141,Personnel officer,1938-03-15,cb0ed8ab7bb0e540100aba6948dae1d0,1347160227,37.135464,-76.89765,1
100995,2020-07-26 18:56:51,560881134780,fraud_Daugherty LLC,kids_pets,98.69,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,097e65a2fab4a871242e7c58daae59ab,1374865011,40.17338,-84.866027,0
236419,2019-04-28 22:27:23,4587657402165341815,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1224.1,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,0cbc1a33f4e5311a9b069bf91512e38e,1335652043,40.13161,-86.6072,1
442126,2020-12-07 02:56:18,4412720572684931,fraud_Koepp-Parker,grocery_pos,321.48,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,25606e91de0cdd5ce4f1bd18eac2d339,1386384978,38.211656,-75.739204,1
71712,2019-02-11 22:11:18,347073228412010,"fraud_Jones, Sawayn and Romaguera",misc_net,828.73,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,2564cc16d7050cb782b9856c0fcf3aaa,1328998278,43.826015000000005,-104.239668,1
104092,2020-07-27 15:24:56,6011681934117244,"fraud_Reinger, Weissnat and Strosin",food_dining,58.51,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,791e6353b2a0b7ca4338134a8401f8d2,1374938696,35.750126,-87.08936,0
947643,2020-01-13 22:30:53,349612764943496,"fraud_Schmeler, Bashirian and Price",shopping_net,1029.0,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,1bcf0ab6c41a8232e0473670fffef087,1358116253,36.728494,-84.213443,1
1030809,2020-03-03 01:11:32,345389171551808,"fraud_Morissette, Weber and Wiegand",grocery_net,12.53,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,2dc58f51a5f8a6a1b635d8824b8a3970,1362273092,34.799758000000004,-90.002824,1
294687,2019-05-25 02:33:26,6517217825320610,fraud_Marks Inc,gas_transport,21.45,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,96b0f24dc38487868c3a3448fa6b5d56,1337913206,31.451459000000003,-89.36731,1
1231291,2020-05-29 05:13:01,4195740185974,fraud_Boyer PLC,shopping_net,2.22,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,eb1e1d162be88ad5e934f9b0d9b1872e,1369804381,44.782482,-121.8796,0
762863,2019-11-23 03:07:50,30044330818990,"fraud_Haley, Jewess and Bechtelar",shopping_pos,722.07,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,4659d5ef4e67b0014604578f0d719eb5,1353640070,27.009774,-81.021017,1
361250,2019-06-17 03:26:26,3576431665303017,fraud_Bahringer-Larson,grocery_net,43.19,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,c1807974a76e7b2f8f0b6e1c46edd2ce,1339903586,32.958490999999995,-112.862618,0
160763,2019-03-26 03:55:21,5301645381939419,fraud_Murray-Smitham,grocery_pos,289.41,Joe,Allen,M,368 Rollins Fort Apt. 076,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,1938-08-07,b8c7e0dec30360487be1ff699127f104,1332734121,40.373788,-104.313727,1
121451,2020-08-02 22:50:24,3577794103155425,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,17.29,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,31e26180274390a727a76d1ac252e499,1375483824,47.092661,-96.783225,1
102230,2019-02-28 22:29:28,630425673344,fraud_Kozey-Boehm,shopping_net,1033.69,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,efe2b9269f7bc32f0a5541377d003a84,1330554568,39.289074,-80.81133,1
478279,2019-07-28 21:35:48,5580563567307107,fraud_Skiles LLC,home,99.43,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,ecea156ceb43b0e43f246ac43bfd32fd,1343511348,39.954556,-79.929463,0
262357,2019-05-10 23:02:32,30442439074871,fraud_Larkin Ltd,kids_pets,19.66,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,35e82437f29d8e1385d33b296b15c2dd,1336690952,42.131125,-75.003096,1
1233222,2020-05-29 23:58:13,6515067575568369,"fraud_Reichert, Rowe and Mraz",shopping_net,1045.07,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,3ba9e2088cc9632862718fb4c74805d2,1369871893,36.921023,-81.224982,1
809600,2019-12-06 22:19:28,676298633337,fraud_Pollich LLC,home,272.09,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,016054a3f74a06198d5064e3f743e5df,1354832368,39.976843,-79.937352,1
240427,2020-09-15 20:56:30,3500969075198072,fraud_Corwin-Gorczany,misc_net,165.79,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,70ffde451a9b0e66864acdb4ca4ed6db,1379278590,46.74115,-117.021306,0
1131262,2020-04-15 23:32:52,4810789809665942990,fraud_Kassulke Inc,entertainment,434.26,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,e7db9ca8ec1fccbb20d9b25746529e29,1366068772,40.016169,-83.437469,1
802320,2019-12-04 22:48:52,3517814635263522,fraud_Price Inc,shopping_net,899.93,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,5efaf276bd24081bf7a45f62c87273f5,1354661332,37.459098,-80.035622,1
555821,2019-08-25 12:55:16,4384910379661778,fraud_Ruecker-Mayert,kids_pets,67.23,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,6fe936356217f97256202e80d1b0040b,1345899316,47.724340000000005,-96.180911,0
60587,2020-07-12 14:45:32,3540075240003197,fraud_Klocko LLC,misc_net,730.44,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,efbb0a84ee5643c6fe1706aecfb65bb5,1373640332,44.281146,-93.9805,1
1196950,2020-05-15 11:53:17,4745996322265,fraud_Kilback LLC,grocery_pos,278.62,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,dcd18994b3e5fee66dcfb87c436c7507,1368618797,41.416493,-86.855429,1
308006,2020-10-16 02:19:50,4306586894261180,fraud_Murray Ltd,grocery_net,10.62,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,d6d936af08367a4b1818144b7fe0d347,1381889990,39.639818,-86.59019599999999,1
731098,2019-11-08 23:23:21,6011934240159560,fraud_Kassulke Inc,entertainment,497.68,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,2f9bef61bec4b91aaa7ad651d121a8c9,1352417001,44.1147,-69.211057,1
428285,2020-12-03 21:58:58,3551217896304745,"fraud_Kutch, Steuber and Gerhold",food_dining,58.4,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,9fd5c13bb8e879474e787e2bb2428c18,1386107938,45.117084000000006,-74.686924,0
821360,2019-12-08 23:09:54,2266735643685262,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1025.7,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,8f125eb56d9a3f7d2216913086df666b,1355008194,34.50019,-86.67603299999999,1
714879,2019-11-01 19:55:51,6011382886333463,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1026.57,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,cc14f5982b6a49efc4c953edea3bf7dc,1351799751,44.625778,-83.868189,1
524216,2019-08-13 23:04:59,4555104582813474,"fraud_Reichert, Shanahan and Hayes",shopping_net,1011.28,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,6f5da90489c53ccba46239ea452f15ef,1344899099,40.418994,-76.879152,1
965020,2020-01-24 22:51:51,4935858973307492,fraud_Jast Ltd,shopping_net,992.37,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,ac74d7f5734940fff039d0ee81ddb6bc,1359067911,33.503954,-82.19672,1
73940,2019-02-12 21:09:04,4536996888716062123,fraud_Kuhn Group,food_dining,16.53,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,5b05d2e9568c3f127e4b7a84ef677b3e,1329080944,36.925954,-105.096439,0
36135,2020-07-03 23:13:05,3540416671210051,fraud_Kuphal-Bartoletti,misc_net,912.89,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,b246893ff833555b1047f500918497e3,1372893185,45.958943,-94.553793,1
1139135,2020-04-19 22:15:46,3590946339258737,fraud_Kris-Weimann,misc_net,776.24,Juan,West,M,741 Adams Knolls,Grenola,KS,67346,37.3668,-96.4396,372,"Copywriter, advertising",1997-04-06,4afc7d8e3a3b8e59387eb1a359cbc19f,1366409746,36.493647,-96.564376,1
1186642,2020-05-10 23:51:44,4893092478075970,"fraud_Ruecker, Beer and Collier",shopping_net,1036.79,Alex,Singh,M,44417 Williams Manors,Angwin,CA,94508,38.5769,-122.4477,3661,Human resources officer,1970-01-09,a24fc61170ce70242450d36e24b85948,1368229904,38.722296,-123.051334,1
405159,2020-11-27 23:54:57,3513506355699497,fraud_Bashirian Group,shopping_net,1071.14,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,b2e1f47d26a43b1ffdaac5962f34b8be,1385596497,32.742388,-90.008881,1
1182098,2020-05-08 23:17:34,3565996340207976,"fraud_Roob, Conn and Tremblay",shopping_pos,926.93,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,487c9a59f1c6af35b2c1653da44eb21e,1368055054,31.684101,-106.719432,1
293822,2020-10-10 01:06:06,2712209726293386,fraud_Padberg-Welch,grocery_pos,210.57,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,6991d5f24e653f54f847b500413b4a88,1381367166,29.623785,-92.094369,0
273050,2020-09-30 07:18:02,180020605265701,"fraud_Reilly, Heaney and Cole",gas_transport,11.5,John,Lewis,M,7908 Derrick Mount,Morrowville,KS,66958,39.8616,-97.1825,314,Chemical engineer,2002-03-17,d417f917b6d0cef4b3d5d1e0407c367f,1380525482,40.612081,-97.017175,1
231499,2020-09-12 21:45:34,675945690716,fraud_Terry-Huel,shopping_net,3.15,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,336a24ad2b48804091fca5da44cc2f53,1379022334,40.259589,-81.256505,0
210032,2020-09-03 00:35:28,570273151375,fraud_Luettgen PLC,gas_transport,47.41,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,9d3b41832c67967f21d8595c1c59b110,1378168528,32.87011,-82.31612700000001,0
151030,2019-03-22 18:07:51,3575540972310993,fraud_Beier LLC,entertainment,7.21,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,9806c306e4e5e67a0b64c0095c3362e1,1332439671,34.705427,-89.46525799999999,0
114593,2019-03-05 23:12:37,2227671554547514,"fraud_Runte, Green and Emard",health_fitness,19.36,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,ce6a941f93f120904ade53e0686c6fa2,1330989157,27.304958000000003,-82.906141,1
53688,2019-02-01 19:48:46,4687263141103,fraud_Lubowitz-Walter,kids_pets,21.23,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,eb654f869461ce7bd1ab0d86c03b1853,1328125726,43.894541,-95.233774,1
1290323,2020-06-18 22:05:23,36890292963032,fraud_Predovic Inc,shopping_net,858.54,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,37a5c4a9e9a27a8a66d6ccf37f3c38d4,1371593123,34.022821,-81.128968,1
109514,2020-07-28 22:42:53,30290551782700,fraud_Lemke-Gutmann,shopping_net,1041.01,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,a8ed63a7195bb523458b2bf30bf9f654,1375051373,37.69827,-88.344371,1
